,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
H3K18ac_H3K79me3,-0.14777239047870872,-0.1355528125325698,-0.1451390496210383,-0.009673332538204349,-0.03502750765804308,-0.04892447075815731,-0.05052066357199614,0.2309716061655802,-0.028546315968023706,0.005031603101947724,-0.13725360255396168,-0.38610066331097315,-0.33712372379740074,-0.18735122064261844,-0.20802115477978056,-0.27619382118770375,-0.30201728360083635,-0.1530884198516631,-0.2276277066571204,-0.30524130666126936,-0.279254115048456,0.2309716061655802,-0.1736195835945722,-0.09019840761069275,-0.08110309745877409,-0.34438297345342583
H3K18ac_H3K36me3,-0.1804718247071655,-0.16392208398126407,-0.19199504811974677,-0.030650638085315762,-0.00777880174199197,-0.004419254697712205,-0.04455635009870562,0.288431041090357,-0.0697742627523219,-0.01488265252448251,-0.16622949060397474,-0.3637787386263547,-0.4075262837956384,-0.1765104364133716,-0.3020023955856086,-0.33303476017818845,-0.34397672240571353,-0.200655489301786,-0.28926416525984067,-0.3562106917279948,-0.37416360549965155,-0.17361958359457041,0.2884310410903588,-0.12027237210822328,-0.11872272899968195,-0.4507704061283082
H3K18ac_H4R3me2s,-0.03107729666473169,-0.018798186863000055,-0.038006812721537386,0.1796200000668886,0.13351349643862775,0.16680791575278242,0.17037763342983503,0.42780414753311646,0.1231271103507261,0.1460204488473007,-0.08058893434501258,-0.11944430216145285,-0.23286149745040774,-0.0761659980467293,-0.19373653462445972,-0.2477342713852,-0.15363122267919138,-0.029040530888043037,-0.1766727029149635,-0.26760084425829334,-0.36740978161164684,-0.09019840761069808,-0.12027237210822683,0.42780414753311646,0.00645586358832162,-0.24294849677915664
H3K18ac_H4R3me,-0.03532490107837738,-0.023873485802987204,-0.03979027536154334,0.034598954623803024,0.02717896318928581,0.049984336138114926,0.033949305193267776,0.21010755384547508,-0.018364224529092255,0.010375727654476918,-0.10476273189281926,-0.14084957297601441,-0.19022932664909575,-0.08045775204991479,-0.16292314184630996,-0.19276865360968287,-0.16164066130600574,-0.08851281953354473,-0.16928364528644835,-0.22655511281072904,-0.2250204086702503,-0.08110309745877586,-0.11872272899968017,0.006455863588319843,0.21010755384547508,-0.2417311449892683
H3K18ac_H2AS129ph,-0.30882318805242903,-0.3100014500130541,-0.3194722529368743,-0.15369245040430712,-0.17203087231720104,-0.07427815510933655,-0.23598603660540718,0.19919517849840673,-0.13016896320373483,-0.09084810851442171,-0.2563208043946261,-0.17959758918637903,-0.2572868273737452,-0.3525160317188032,-0.3295401064527059,-0.25023134201960495,-0.27241482462746625,-0.19360583428213118,-0.29029536946913126,-0.3027432450201246,-0.2640977367213537,-0.34438297345343294,-0.45077040612831354,-0.24294849677916375,-0.24173114498927184,0.19919517849840673
H3K9ac_H4K5ac,0.30806888272883626,0.12753209836923318,0.1335493875234004,0.1806224534117824,0.15487292705633848,0.11574265807309736,0.11716854747961669,0.0955926023183089,0.30806888272883626,0.18950780451936033,0.09850995270877583,-0.12230508312291377,-0.13164511566845505,-0.06534907408185653,-0.1209672415151779,-0.170750052718601,-0.16194510895887682,-0.10076819359163203,-0.14387995510187324,-0.17348757944328774,-0.1653369950786292,-0.08818333162369996,-0.11243895309865337,-0.030593016034540454,-0.0422374900051139,-0.2302166472981071
H3K9ac_H4K12ac,0.1275320983692314,0.2819458484053303,0.13787577645188165,0.16550000097452156,0.14423959555682764,0.11625834212039088,0.1181620918531383,0.09339023157125581,0.2819458484053303,0.18504407287098346,0.10307267054092151,-0.10735972179977615,-0.11745392552114708,-0.04931663490873639,-0.10210782334594626,-0.15401148382498775,-0.1534788330180401,-0.09618493323734967,-0.13963543291350256,-0.16666368921930896,-0.16037078782623482,-0.07879182872046364,-0.09787738540326352,-0.01848501462084684,-0.024621299795114737,-0.2296618123084464
H3K9ac_H4K8ac,0.13354938752340217,0.13787577645187987,0.32256059780545066,0.19461194459086073,0.15906265600148828,0.1175630750182517,0.12780907407079312,0.09502698343071181,0.3225605978054489,0.20797754780071465,0.10499512323343119,-0.13750325505143834,-0.12130490304690689,-0.07177026483338089,-0.10183407529353872,-0.17141082809829378,-0.18697146789664032,-0.12686673982310737,-0.15870231656143652,-0.18092056733349438,-0.1656259504252091,-0.08074516507617702,-0.11035665867936828,-0.043663081900939815,-0.049320868879430435,-0.2411293543057571
H3K9ac_H3K4ac,0.18062245341177707,0.16550000097451978,0.19461194459086073,1.4043893565460799,0.869715998362409,0.6684437165101205,0.42413185308719825,0.8365858787500677,1.4043893565460799,1.1991599427894624,0.5331375774856166,0.14370164988205225,-0.04874260824584731,0.024244501590350964,-0.010511434847819245,-0.10156683181160275,-0.014389099580338183,0.048534331827603694,-0.022076134987301543,-0.04184843593932541,-0.04956936036206727,0.06645405287170725,0.05279433931208466,0.1838519386990427,0.03314635246417552,-0.0430398362288269
H3K9ac_H3K23ac,0.15487292705633848,0.14423959555682409,0.15906265600148828,0.869715998362409,0.9571714655501786,0.6828294437708706,0.4143151300534509,0.7164416304991619,0.9571714655501786,0.8167861031692016,0.4743637528284701,0.11485886912589827,-0.07696247402974876,0.012710346608942658,-0.037271062579923964,-0.11409838506568093,-0.06428307686587331,0.008833880920473547,-0.043529330757007045,-0.04943352134210599,-0.07092470817207186,0.007339824732666145,0.013398533208619057,0.143009053361137,0.023058343853888275,-0.094671822146708
H3K9ac_H3K14ac,0.11574265807309558,0.11625834212039443,0.11756307501824814,0.6684437165101222,0.6828294437708706,0.7980250282366654,0.37119014323664246,0.6438600253144422,0.7980250282366654,0.6787571384468105,0.3145239021702615,0.037031240546660626,-0.12326511821731678,-0.026404012734001725,-0.08941272800570488,-0.14732727363609044,-0.10702601821631141,-0.010986501531972337,-0.0856743867693357,-0.10640363527603292,-0.1450068730807228,-0.10199938542497833,-0.06630124899150758,0.08526150676136801,-0.007132006261228341,-0.10761018890043061
H3K9ac_H2AK5ac,0.11716854747961136,0.1181620918531383,0.1278090740707878,0.4241318530872036,0.4143151300534491,0.3711901432366389,0.5418015876744278,0.37381922826479297,0.541801587674426,0.4364616692341272,0.2529931713218261,0.05688071240079218,-0.07305446091988443,-0.004771888737284513,-0.086721353779037,-0.14186413999737368,-0.09490633782241531,-0.011328174345477393,-0.09467255947436826,-0.0970831841970039,-0.1494372680782572,-0.01849643944529511,-0.02633648228950136,0.11835836871583894,0.003993244598035517,-0.16353565991729724
H3K9ac_H3K18ac,0.0955926023183018,0.09339023157125936,0.09502698343070826,0.836585878750066,0.7164416304991583,0.6438600253144386,0.37381922826479297,1.0156656208793784,1.0156656208793784,0.8191539842437905,0.3699680449396503,0.0021650565785247267,-0.11329373413223465,-0.029319045009504663,-0.1148917745887239,-0.13964984766239574,-0.149341908551321,-0.005707154912725443,-0.08078842530434294,-0.09027784528691996,-0.17127480334743517,-0.028546315968025482,-0.06977426275232723,0.12312711035072077,-0.018364224529095807,-0.13016896320373306
H3K9ac_H3K9ac,0.30806888272883626,0.28194584840532855,0.3225605978054489,1.4043893565460799,0.9571714655501786,0.7980250282366654,0.5418015876744242,1.0156656208793748,4.532755864909092,1.454505170131986,0.654510705575162,0.3678917896064551,0.1703389203960075,0.17171408236088226,0.1368308607056079,0.03449992739937002,0.16441751696415174,0.1807738561184351,0.13329221937140723,0.16111412080103804,0.14655515598249025,0.2501900706532947,0.2860870949825536,0.33431886774500086,0.14599935251704643,0.13947900166395044
H3K9ac_H3K56ac,0.18950780451935856,0.18504407287098346,0.20797754780071465,1.1991599427894606,0.8167861031691963,0.6787571384468052,0.4364616692341272,0.8191539842437905,1.4545051701319869,1.454505170131985,0.5728080078964695,0.18355441354644242,0.023865824935617397,0.06977988010083003,0.005199811072818861,-0.06757100976527752,0.004531059373510615,0.044503073347948785,0.006320660210416662,0.012964994366047478,0.018292672322509418,0.1036502190913815,0.10950095324504083,0.2196765609984208,0.0641429050223774,-0.010648564784952796
H3K9ac_H3K27ac,0.0985099527087705,0.10307267054091973,0.10499512323342941,0.5331375774856113,0.4743637528284683,0.31452390217025616,0.2529931713218243,0.36996804493965385,0.6545107055751593,0.5728080078964695,0.6545107055751611,-0.01271504104320087,-0.06053083049262575,-0.007316694938809931,-0.051083289474069815,-0.09558366119013328,-0.1575241554992104,-0.11624617993655129,-0.08059145160029324,-0.10122850081513945,-0.05041166804513608,-0.06115147084191541,-0.07792805969134342,0.01229573227648828,-0.03642074975465448,-0.17065847957076308
H3K9ac_H3K4me3,-0.12230508312291732,-0.1073597217997797,-0.13750325505144012,0.14370164988205048,0.11485886912590182,0.0370312405466624,0.05688071240079218,0.0021650565785247267,0.3678917896064551,0.1835544135464442,-0.01271504104320087,0.3678917896064551,-0.12144880893319865,-0.19598057875178299,-0.2868679017435607,-0.25163662241449103,-0.17465078061810324,-0.11548051308250606,-0.23562046754745225,-0.25086366313972697,-0.25987829748777,-0.28713967775291316,-0.30960539847765567,-0.1379519115071428,-0.15230918609335298,-0.22841513219439413
H3K9ac_H3K4me2,-0.13164511566845505,-0.11745392552114708,-0.12130490304690689,-0.04874260824584553,-0.07696247402974699,-0.12326511821731323,-0.07305446091988266,-0.1132937341322311,0.1703389203960075,0.02386582493561029,-0.06053083049262753,-0.12144880893319865,0.1703389203960075,-0.1927497645209595,-0.23409778231926381,-0.1965929073674637,-0.2924570052374307,-0.2247145141937903,-0.21613993240369567,-0.23618480445279566,-0.21690221688424494,-0.25637774684995307,-0.3107467168595779,-0.20739235977424286,-0.1685306099227688,-0.25547729265916175
H3K9ac_Htz1,-0.06534907408185653,-0.04931663490873994,-0.07177026483338267,0.02424450159035274,0.012710346608939105,-0.026404012734001725,-0.004771888737284513,-0.02931904500950111,0.17171408236088048,0.06977988010082647,-0.007316694938808155,-0.19598057875178299,-0.19274976452096304,0.17171408236088048,-0.15155643496898108,-0.1742885802891152,-0.17777363052489648,-0.10712166377443744,-0.15114780939661543,-0.19587017894053993,-0.19386539139475367,-0.12465829268301043,-0.11479958912437382,-0.046410612757176395,-0.0642508621072917,-0.27171897944052326
H3K9ac_H3K79me,-0.12096724151518501,-0.10210782334595159,-0.10183407529353872,-0.010511434847821022,-0.03727106257992574,-0.0894127280057031,-0.08672135377903345,-0.1148917745887239,0.1368308607056079,0.005199811072818861,-0.05108328947406804,-0.28686790174356425,-0.23409778231926737,-0.15155643496898108,0.13683086070560968,-0.16816078156737468,-0.2485140944282005,-0.2029023635677607,-0.1801920895792044,-0.25523879685693274,-0.17163565375616585,-0.1411700666981872,-0.1968074662304069,-0.15547959975504,-0.13074348688931714,-0.27077257625040474
H3K9ac_H3S10ph,-0.17075005271860277,-0.15401148382499308,-0.17141082809829733,-0.10156683181160453,-0.11409838506568448,-0.14732727363609577,-0.14186413999737546,-0.13964984766239752,0.034499927399368246,-0.06757100976527575,-0.09558366119013684,-0.2516366224144928,-0.1965929073674637,-0.17428858028911698,-0.16816078156737824,0.034499927399368246,-0.2107515321108817,-0.15741013895747713,-0.17795089125482733,-0.2070982137161277,-0.16407756712185062,-0.21164097028181317,-0.2534647550892828,-0.1877132110013715,-0.15024031260939275,-0.21419324012601315
H3K9ac_H3K4me,-0.1619451089588786,-0.15347883301804188,-0.18697146789664032,-0.014389099580338183,-0.06428307686587331,-0.10702601821630964,-0.09490633782241176,-0.149341908551321,0.16441751696415174,0.004531059373508839,-0.1575241554992104,-0.1746507806180979,-0.2924570052374271,-0.17777363052489292,-0.2485140944282005,-0.21075153211087638,0.16441751696414997,-0.02523749013744414,-0.16585988146977826,-0.20714283225181873,-0.21975623966165614,-0.18532884565608754,-0.23039616529858975,-0.1174781169355974,-0.12289675899120311,-0.23243303028860396
H3K9ac_H4K20me,-0.10076819359163203,-0.09618493323735144,-0.1268667398231056,0.04853433182760192,0.008833880920473547,-0.010986501531972337,-0.011328174345477393,-0.0057071549127236665,0.1807738561184351,0.04450307334795234,-0.11624617993654951,-0.11548051308250962,-0.22471451419379207,-0.10712166377443921,-0.20290236356775715,-0.15741013895747713,-0.02523749013744414,0.18077385611843333,-0.0996510121291454,-0.1501442071171173,-0.21881297101711183,-0.09191025557392685,-0.14257648899170405,-0.009834947590110943,-0.060956400980204606,-0.18134367431566467
H3K9ac_H3K36me,-0.14387995510187146,-0.13963543291350256,-0.15870231656143474,-0.022076134987301543,-0.04352933075700882,-0.0856743867693357,-0.09467255947436648,-0.08078842530434116,0.133292219371409,0.006320660210416662,-0.08059145160028969,-0.23562046754745225,-0.21613993240369922,-0.15114780939661365,-0.18019208957920263,-0.17795089125482377,-0.16585988146977826,-0.0996510121291454,0.133292219371409,-0.09781536277551517,-0.12717021186730904,-0.15452780698745983,-0.19010206428278664,-0.13693256444083524,-0.13425817805197404,-0.22302105983193776
H3K9ac_H3K36me2,-0.17348757944328597,-0.16666368921930896,-0.18092056733349438,-0.04184843593932186,-0.04943352134210066,-0.10640363527602759,-0.09708318419700035,-0.09027784528691463,0.16111412080103804,0.01296499436605103,-0.10122850081513768,-0.2508636631397234,-0.23618480445279033,-0.19587017894053815,-0.25523879685692386,-0.2070982137161259,-0.20714283225181873,-0.15014420711711374,-0.09781536277551517,0.16111412080103804,-0.14431775357445886,-0.18980109921593602,-0.22152189607111872,-0.19488225833074857,-0.17198476402430352,-0.2430771601093209
H3K9ac_H4K16ac,-0.16533699507862565,-0.16037078782624015,-0.1656259504252091,-0.04956936036206905,-0.07092470817207364,-0.14500687308072457,-0.14943726807825541,-0.17127480334743517,0.1465551559824867,0.018292672322511194,-0.05041166804513608,-0.25987829748777536,-0.21690221688425027,-0.19386539139475545,-0.17163565375616407,-0.16407756712185062,-0.21975623966165614,-0.2188129710171154,-0.12717021186730904,-0.14431775357446242,0.14655515598249025,-0.2639077398823453,-0.30718129868659183,-0.3781640532174304,-0.21007689387244532,-0.2008000959238263
H3K9ac_H3K79me3,-0.08818333162369818,-0.07879182872046364,-0.08074516507617524,0.0664540528717108,0.007339824732664368,-0.10199938542497833,-0.01849643944529511,-0.028546315968025482,0.2501900706532929,0.10365021909137973,-0.06115147084191008,-0.28713967775290605,-0.25637774684995307,-0.12465829268300332,-0.14117006669818366,-0.21164097028180962,-0.18532884565608398,-0.09191025557392507,-0.15452780698746338,-0.1898010992159378,-0.26390773988234706,0.2501900706532929,-0.02997767733752177,-0.03819076371552654,-0.053384222743092735,-0.26120901841279753
H3K9ac_H3K36me3,-0.11243895309865337,-0.09787738540326174,-0.1103566586793665,0.052794339312086436,0.013398533208619057,-0.06630124899150402,-0.02633648228949781,-0.06977426275232546,0.2860870949825518,0.10950095324504083,-0.07792805969133632,-0.30960539847765034,-0.3107467168595761,-0.11479958912436672,-0.1968074662303998,-0.25346475508927924,-0.2303961652985933,-0.14257648899170405,-0.19010206428278487,-0.2215218960711205,-0.30718129868659005,-0.029977677337523545,0.28608709498255,-0.08357145914794017,-0.08639130569474851,-0.33056298292510533
H3K9ac_H4R3me2s,-0.03059301603454223,-0.01848501462084684,-0.04366308190094159,0.1838519386990427,0.14300905336112812,0.08526150676136623,0.11835836871583716,0.123127110350719,0.33431886774500086,0.2196765609984226,0.012295732276490057,-0.13795191150713926,-0.2073923597742482,-0.046410612757181724,-0.15547959975503645,-0.1877132110013715,-0.11747811693559918,-0.009834947590109167,-0.13693256444083524,-0.19488225833075035,-0.3781640532174304,-0.03819076371552477,-0.0835714591479455,0.33431886774500086,-0.01826024330485687,-0.21263473764101093
H3K9ac_H4R3me,-0.042237490005115674,-0.024621299795116514,-0.049320868879430435,0.03314635246417552,0.023058343853891827,-0.007132006261228341,0.003993244598035517,-0.018364224529095807,0.14599935251704643,0.06414290502237563,-0.03642074975465093,-0.1523091860933512,-0.16853060992277236,-0.0642508621072917,-0.13074348688931003,-0.15024031260939275,-0.12289675899120311,-0.060956400980209935,-0.1342581780519776,-0.17198476402429996,-0.2100768938724471,-0.05338422274309629,-0.08639130569474851,-0.01826024330485332,0.14599935251704466,-0.20797937607174433
H3K9ac_H2AS129ph,-0.23021664729811064,-0.22966181230844818,-0.24112935430575888,-0.043039836228828676,-0.09467182214671155,-0.10761018890043772,-0.16353565991729724,-0.1301689632037366,0.13947900166395222,-0.01064856478495102,-0.1706584795707613,-0.2284151321943959,-0.25547729265916885,-0.27171897944052326,-0.2707725762504065,-0.21419324012601493,-0.2324330302886075,-0.18134367431567355,-0.22302105983194132,-0.24307716010932623,-0.20080009592382986,-0.26120901841280464,-0.33056298292511244,-0.21263473764101448,-0.20797937607174788,0.1394790016639451
